geography,hsa_nci_id,week_end,wastewater_z,n_sites,covid_ed_pct,covid_ed_pct_smoothed,covid_ed_trend,hsa,hsa_counties
New Jersey,87,2025-09-06,0.621333496875427,3,0.83,0.82,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-09-13,0.45313869646883265,3,0.65,0.78,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-09-20,0.3405495180600844,3,1.02,0.71,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-09-27,0.6021510996450085,3,0.44,0.62,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-10-04,0.11088708327530376,3,0.51,0.51,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-10-11,0.10822922710189287,3,0.46,0.44,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-10-18,0.326586175379788,3,0.45,0.39,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-10-25,-0.14058046245675265,3,0.23,0.37,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-11-01,-0.5351394978476935,3,0.27,0.38,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-11-08,0.10554748042129859,3,0.5,0.38,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-11-15,0.014296050080624845,3,0.49,0.4,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-11-22,-0.00881084318167658,3,0.51,0.43,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-11-29,0.05965078576844555,3,0.48,0.48,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-12-06,0.19138600290260133,3,0.3,0.56,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-12-13,0.2721367337514798,3,0.46,0.66,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-12-20,-0.03466456757378886,3,0.93,0.77,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2025-12-27,0.20574475005728687,2,1.09,0.86,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-01-03,0.49907368182050477,2,0.99,0.9,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-01-10,0.4039511390081955,3,0.68,0.85,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-01-17,0.37804045027233407,3,0.72,0.73,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-01-24,0.04863378878861225,3,0.68,0.62,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-01-31,0.16142126963152634,3,0.46,0.57,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-02-07,0.23035610781528962,3,0.45,0.57,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-02-14,-0.8348684167411401,3,0.62,0.6,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-02-21,0.27100447578102044,3,0.74,0.63,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-02-28,0.4660687227774529,3,0.65,0.63,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-03-07,0.25840295091214965,3,0.73,0.62,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-03-14,0.3778472879230306,3,0.39,0.61,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-03-21,0.4109126240204932,3,0.55,0.59,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-03-28,0.26847524614659285,3,0.73,0.55,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-04-04,0.5093688482519977,3,0.5,0.48,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-04-11,-0.03909703037628843,3,0.48,0.38,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-04-18,-0.1986618041604573,3,0.15,0.3,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-04-25,-0.12271986370274886,3,0.18,0.24,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-05-02,-0.3987583489942635,3,0.22,0.21,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-05-09,-1.1805734661349556,3,0.21,0.19,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-05-16,-1.7231551176632962,3,0.22,0.17,Decreasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-05-23,-1.607239282791885,3,0.15,0.15,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-05-30,-2.1910536866614003,3,0.06,0.13,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-06-06,-1.4368579438053672,3,0.19,0.12,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-06-13,-1.5424898714612383,3,0.11,0.1,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-06-20,-1.7948847413987512,3,0.04,0.1,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-06-27,-2.8146602096817905,3,0.15,0.1,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-07-04,-1.0235925929530911,3,0.04,0.1,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-07-11,-0.9928862204979438,3,0.13,0.11,No Change,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-07-18,-1.4317755049381713,3,0.06,0.12,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-07-25,-1.2902618523522265,3,0.19,0.14,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-08-01,-0.8650818380273805,3,0.34,0.17,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-08-08,0.058982757010643115,3,0.26,0.22,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-08-15,-0.5346991336943718,3,0.21,0.33,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-08-22,-0.1397351378636294,3,0.23,0.54,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,87,2026-08-29,0.11201113643094772,2,0.15,0.89,Increasing,"Morris (Parsippany-Troy Hills Township), NJ - Sussex, NJ","Morris, Sussex"
New Jersey,93,2025-01-04,1.0723403656407628,1,1.4,1.61,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-01-11,0.560410060172921,1,1.38,1.51,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-01-18,0.6727614054182436,1,1.49,1.37,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-01-25,0.48867761864176185,1,1.06,1.22,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-02-01,1.2479736933253327,1,1.1,1.08,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-02-08,1.241072085241672,1,1.06,0.99,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-02-15,0.8035405977395528,1,0.78,0.93,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-02-22,0.7929351110671881,1,0.66,0.88,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-03-01,0.6632612711324585,1,0.74,0.86,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-03-08,0.33681269551695325,1,1.52,0.82,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-03-15,0.5402537870833446,1,0.59,0.77,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-03-22,0.6183456698491278,1,0.67,0.68,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-03-29,0.7998363366146701,1,0.62,0.59,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-04-05,0.5994974214684143,1,0.31,0.51,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-04-12,0.6155984041716144,1,0.31,0.45,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-04-19,0.41466412760176796,1,0.61,0.4,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-04-26,0.6051836061501858,1,0.56,0.37,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-05-03,0.22278890293581893,1,0.25,0.33,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-05-10,0.22834509063736097,1,0.12,0.3,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-05-17,0.2134877006542256,1,0.36,0.28,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-05-24,-2.573739022399747,1,0.25,0.27,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-05-31,0.3786446784157689,1,0.29,0.28,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-06-07,0.29258409397645185,1,0.18,0.28,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-06-14,0.14421316136408774,1,0.29,0.29,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-06-21,0.40554738765050835,1,0.62,0.31,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-06-28,0.5203438014727879,1,0.24,0.33,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-07-05,-0.25661173495519657,1,0.18,0.36,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-07-12,0.8487929554820439,1,0.35,0.4,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-07-19,0.13563680639712355,1,0.62,0.46,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-07-26,0.18682001889238403,1,0.42,0.55,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-08-02,0.19286473561499443,1,0.59,0.66,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-08-09,0.3740583099710777,1,0.73,0.78,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-08-16,0.31220257538223584,1,1.3,0.9,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-08-23,0.8189002760611871,1,0.83,0.99,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-08-30,0.23016282020456655,1,0.83,1.02,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-09-06,0.6273798018536464,1,1.14,1.0,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-09-13,0.39392731267637277,1,1.17,0.93,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-09-20,0.4154521617782156,1,0.8,0.83,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-09-27,0.5391596588780477,1,0.7,0.72,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-10-04,-0.7021101074565115,1,0.41,0.63,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-10-11,-2.573739022399747,1,0.56,0.55,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-10-18,-0.2744363047740924,1,0.69,0.5,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-10-25,0.034340844381797166,1,0.25,0.46,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-11-01,-0.19961254240366047,1,0.5,0.45,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-11-08,0.016245053249567834,1,0.51,0.45,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-11-15,0.042171558132277895,1,0.37,0.46,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-11-22,0.3294680521771504,1,0.51,0.48,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-11-29,0.33765821049244965,1,0.56,0.51,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-12-06,-0.06063449687799398,1,0.42,0.56,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-12-13,0.35124445455566133,1,0.67,0.61,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-12-20,0.1589228408360704,1,0.63,0.67,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2025-12-27,0.5521981287032356,1,0.83,0.72,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-01-03,1.4488659121755572,1,0.89,0.76,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-01-10,0.34674937549341356,1,0.5,0.79,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-01-17,0.30219469141200783,1,0.8,0.82,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-01-24,-0.012104886072991827,1,0.96,0.81,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-01-31,0.39047614504424355,1,1.04,0.78,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-02-07,0.40004960636087256,1,0.75,0.71,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-02-14,0.7587359381323102,1,0.32,0.64,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-02-21,0.19597589407923904,1,0.45,0.58,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-02-28,0.34947092216222964,1,0.65,0.53,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-03-07,0.3692404050378174,1,0.77,0.5,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-03-14,-0.992662841916461,1,0.38,0.46,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-03-21,0.4497702267639344,1,0.12,0.43,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-03-28,0.29697162994475435,1,0.5,0.4,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-04-04,0.19174676928286571,1,0.44,0.38,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-04-11,0.17030254444586734,1,0.32,0.34,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-04-18,-0.1114445374398418,1,0.36,0.31,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-04-25,-0.35842598297032424,1,0.43,0.27,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-05-02,-0.2658328369991637,1,0.18,0.22,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-05-09,0.4281420786948279,1,0.06,0.18,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-05-16,0.12023913655274604,1,0.24,0.15,Decreasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-05-23,-2.573739022399747,1,0.0,0.12,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-05-30,-1.514302044994039,1,0.12,0.1,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-06-06,0.1884554787061878,1,0.11,0.09,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-06-13,-2.573739022399747,1,0.11,0.08,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-06-20,0.40221197628383043,1,0.11,0.08,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-06-27,-2.573739022399747,1,0.06,0.07,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-07-04,-1.3394184948408872,1,0.0,0.07,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-07-11,-0.20498736605125717,1,0.11,0.08,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-07-18,-2.573739022399747,1,0.17,0.09,No Change,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-07-25,-2.573739022399747,1,0.12,0.1,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-08-01,-0.26011713868218955,1,0.06,0.14,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-08-08,-0.04613305053377609,1,0.17,0.2,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-08-15,-1.3498958814378124,1,0.11,0.35,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-08-22,0.16680062525481498,1,0.51,0.66,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New Jersey,93,2026-08-29,-1.3455729563173773,1,0.18,1.2,Increasing,"Hunterdon, NJ - Warren (Phillipsburg), NJ","Hunterdon, Warren"
New York,10,2025-01-04,-1.7825070231737026,3,1.65,1.28,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-01-11,0.9793364111071986,6,1.26,1.28,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-01-18,0.6995785871074863,6,1.05,1.18,Decreasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-01-25,0.5973673555171408,6,1.0,1.04,Decreasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-02-01,0.533664016415599,6,0.89,0.89,Decreasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-02-08,0.3616264396595769,6,0.85,0.77,Decreasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-02-15,0.1599835465710724,6,0.64,0.68,Decreasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-02-22,0.4086423025767573,6,0.6,0.62,Decreasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-03-01,0.1889104002811641,6,0.46,0.59,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-03-08,0.30717655067126975,6,0.64,0.58,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-03-15,0.38122014164825485,6,0.57,0.57,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-03-22,0.47851272182477683,6,0.6,0.54,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-03-29,0.3414039465806004,6,0.58,0.49,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-04-05,0.5206321330928307,6,0.38,0.45,Decreasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-04-12,0.33093958353682745,6,0.44,0.4,Decreasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-04-19,0.31996452539665937,6,0.27,0.36,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-04-26,-0.19609692856271485,6,0.35,0.32,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-05-03,0.24739644580042644,6,0.33,0.3,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-05-10,0.19228679280400077,6,0.2,0.29,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-05-17,-0.15295671561925953,6,0.26,0.27,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-05-24,0.050234077921864885,6,0.43,0.25,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-05-31,0.15398386755362428,6,0.18,0.23,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-06-07,-0.024514565694551006,5,0.22,0.21,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-06-14,0.09828639675020578,6,0.17,0.19,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-06-21,-0.14041322251293445,6,0.2,0.18,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-06-28,-0.2503052921425817,6,0.1,0.18,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-07-05,-0.5436441153577661,6,0.15,0.18,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-07-12,0.23976919867524835,6,0.29,0.19,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-07-19,-0.1732788759789596,6,0.17,0.21,Increasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-07-26,-0.0059982385402817156,6,0.24,0.24,Increasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-08-02,-0.05964959154319876,6,0.23,0.27,Increasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-08-09,0.34140195149312025,5,0.34,0.32,Increasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-08-16,0.42730621253568035,6,0.36,0.37,Increasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-08-23,0.33197382012223037,6,0.46,0.42,Increasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-08-30,0.40763036379372597,6,0.54,0.49,Increasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-09-06,0.560220919409843,5,0.53,0.56,Increasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-09-13,0.5436436517274411,6,0.48,0.63,Increasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-09-20,0.5410616123248672,6,0.66,0.68,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-09-27,0.6127917342023148,6,0.89,0.67,No Change,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
New York,10,2025-10-04,0.3552362716739932,4,0.72,0.6,Decreasing,"Albany (Albany), NY - Rensselaer, NY","Albany, Rensselaer"
